scenario_id,risk_level,infection_source,candidate_name,expected_utility,survival_mean,time_to_stability_mean,organ_preservation_mean,adverse_event_rate,chosen_by_rl,chosen_by_baseline
scn_000179,HIGH,pulmonary,Aggressive Fluid-First,0.5937608343666847,0.5290082706168924,3.5,75.90391466436617,0.0,1,0
scn_000387,MODERATE,skin_soft_tissue,Colloid-Based Resuscitation,0.7826721897455772,0.815118744163437,3.0,79.06729549834337,0.0,0,1
scn_000387,MODERATE,skin_soft_tissue,Aggressive Fluid-First,0.7699906150262676,0.813618744163437,3.5,79.54624568547034,0.0,1,0
scn_000387,MODERATE,skin_soft_tissue,Conservative Fluid + Early Antibiotics,0.7567760143426291,0.7960035411452446,3.5,77.78259310365488,0.0,0,0
scn_000387,MODERATE,skin_soft_tissue,Staged Reassessment,0.7536698873508322,0.789041548690726,3.5,78.49663875759774,0.0,0,0
scn_000068,MODERATE,skin_soft_tissue,Conservative Fluid + Early Antibiotics,0.8660233095069529,0.9734437076698369,3.5,79.6380566033672,0.0,0,1
scn_000068,MODERATE,skin_soft_tissue,Aggressive Fluid-First,0.865093931808864,0.9675154073432677,3.5,81.38979160193558,0.0,1,0
scn_000068,MODERATE,skin_soft_tissue,Staged Reassessment,0.8578115108910327,0.9579871310721919,3.5,80.34615483181173,0.0,0,0
scn_000217,HIGH,urinary_tract,Dual Vasopressor Strategy,0.6206588476574166,0.5514336313081903,3.0,76.53244591500162,0.0,0,1
scn_000217,HIGH,urinary_tract,Colloid-Based Resuscitation,0.6139054779895227,0.548238009431659,3.02,73.64178155368477,0.0,0,0
scn_000217,HIGH,urinary_tract,Aggressive Fluid-First,0.6018694200713696,0.548238009431659,3.52,73.95107627491609,0.0,1,0
scn_000217,HIGH,urinary_tract,Conservative Fluid + Early Antibiotics,0.5965105638646483,0.5546292531847216,3.81,72.6553413025436,0.0,0,0
scn_000058,LOW,bloodstream,Aggressive Fluid-First,0.8829565364552716,0.9899999999999999,3.5,84.30435763684785,0.0,1,1
scn_000058,LOW,bloodstream,Staged Reassessment,0.8816750957835775,0.9899999999999999,3.5,83.45006385571847,0.0,0,0
scn_000058,LOW,bloodstream,Conservative Fluid + Early Antibiotics,0.8807273279197517,0.9899999999999999,3.5,82.81821861316794,0.0,0,0
scn_000434,HIGH,intra_abdominal,Dual Vasopressor Strategy,0.5801865593049003,0.48301849810158765,3.0,76.91697362929847,0.0,0,1
scn_000434,HIGH,intra_abdominal,Colloid-Based Resuscitation,0.5738652717097117,0.4797811692041774,3.0,73.99771345813689,0.0,0,0
scn_000434,HIGH,intra_abdominal,Aggressive Fluid-First,0.5617644519406215,0.4797811692041774,3.5,74.26383361207678,0.0,1,0
scn_000434,HIGH,intra_abdominal,Conservative Fluid + Early Antibiotics,0.5614944612234645,0.48625582699899794,3.59,72.99397668271045,0.0,0,0
scn_000060,LOW,skin_soft_tissue,Aggressive Fluid-First,0.8801737497020027,0.9899999999999999,3.5,82.44916646800188,0.0,1,1
scn_000060,LOW,skin_soft_tissue,Staged Reassessment,0.8788463346365597,0.9899999999999999,3.5,81.56422309103992,0.0,0,0
scn_000060,LOW,skin_soft_tissue,Conservative Fluid + Early Antibiotics,0.8778674512363701,0.9899999999999999,3.5,80.91163415758018,0.0,0,0
scn_000276,CRITICAL,bloodstream,Dual Vasopressor Strategy,0.531667177339248,0.4098552520082028,3.03,74.33601742288421,0.0,0,1
scn_000276,CRITICAL,bloodstream,Early Vasopressor + Fluids,0.5207793379735234,0.4098552520082028,3.37,72.74412451240114,0.0,0,0
scn_000276,CRITICAL,bloodstream,Colloid-Based Resuscitation,0.5018182482006847,0.4067011664290395,3.98,71.53169889550735,0.0,0,0
scn_000276,CRITICAL,bloodstream,Aggressive Fluid-First,0.49378525047516175,0.4067011664290395,4.32,71.84303374515872,0.0,1,0
scn_000276,CRITICAL,bloodstream,Conservative Fluid + Early Antibiotics,0.47914350494468033,0.3930093375873659,4.5,70.55860159484054,0.0,0,0
scn_000199,HIGH,bloodstream,Dual Vasopressor Strategy,0.5553455824801243,0.4397646703123775,3.0,77.65785352846521,0.0,0,1
scn_000199,HIGH,bloodstream,Colloid-Based Resuscitation,0.5492605469680997,0.4366129684620518,3.0,74.86184392724573,0.0,0,0
scn_000199,HIGH,bloodstream,Conservative Fluid + Early Antibiotics,0.5391199577320956,0.4429163721627032,3.5,73.91342295631578,0.0,0,0
scn_000199,HIGH,bloodstream,Aggressive Fluid-First,0.5372619057195684,0.4366129684620518,3.5,75.19608309489158,0.0,1,0
scn_000234,CRITICAL,bloodstream,Dual Vasopressor Strategy,0.45463433254181973,0.2815534137866752,3.03,74.30152284654304,0.0,0,1
scn_000234,CRITICAL,bloodstream,Early Vasopressor + Fluids,0.44164851100475583,0.2815534137866752,3.45,72.64430848850049,0.0,0,0
scn_000234,CRITICAL,bloodstream,Colloid-Based Resuscitation,0.4228222506084074,0.27503152774915296,3.97,71.36888930594372,0.0,0,0
scn_000234,CRITICAL,bloodstream,Aggressive Fluid-First,0.41609135290293064,0.27835463973965746,4.34,71.71904603942409,0.0,1,0
scn_000234,CRITICAL,bloodstream,Conservative Fluid + Early Antibiotics,0.39297982945655374,0.24994690557611768,4.5,70.3411240739221,0.0,0,0
scn_000497,CRITICAL,bloodstream,Dual Vasopressor Strategy,0.46505414184396154,0.30143554558284247,3.06,73.7952096628374,0.0,0,1
scn_000497,CRITICAL,bloodstream,Early Vasopressor + Fluids,0.44712334007051563,0.30143554558284247,3.68,72.17467514720676,0.0,0,0
scn_000497,CRITICAL,bloodstream,Colloid-Based Resuscitation,0.4318181565089411,0.2923617110196618,4.0,70.93408659809606,0.0,0,0
scn_000497,CRITICAL,bloodstream,Aggressive Fluid-First,0.4192193677200782,0.2905619498452944,4.48,71.25479854193436,0.0,1,0
scn_000497,CRITICAL,bloodstream,Conservative Fluid + Early Antibiotics,0.3614190575882958,0.19875097093295926,4.5,69.77898335234681,0.0,0,0
scn_000471,CRITICAL,urinary_tract,Dual Vasopressor Strategy,0.5450533914224842,0.4211763305654566,3.0,78.23172872214015,0.0,0,1
scn_000471,CRITICAL,urinary_tract,Early Vasopressor + Fluids,0.5425972290712497,0.4211763305654566,3.0,76.59428715465056,0.0,0,0
scn_000471,CRITICAL,urinary_tract,Colloid-Based Resuscitation,0.5387917516383078,0.41798747976110256,3.0,75.33284252109759,0.0,0,0
scn_000471,CRITICAL,urinary_tract,Conservative Fluid + Early Antibiotics,0.5286446751927921,0.4243651813698108,3.5,74.35037758060385,0.0,1,0
scn_000471,CRITICAL,urinary_tract,Aggressive Fluid-First,0.5268193986492058,0.41798747976110256,3.5,75.68460719502954,0.0,0,0
scn_000335,LOW,skin_soft_tissue,Colloid-Based Resuscitation,0.8919188935872924,0.9899999999999999,3.0,81.94592905819502,0.0,0,1
scn_000335,LOW,skin_soft_tissue,Aggressive Fluid-First,0.8800185455563081,0.9899999999999999,3.5,82.34569703753883,0.0,1,0
scn_000335,LOW,skin_soft_tissue,Staged Reassessment,0.8786028196516336,0.9899999999999999,3.5,81.40187976775583,0.0,0,0
scn_000335,LOW,skin_soft_tissue,Conservative Fluid + Early Antibiotics,0.8775860033614747,0.9899999999999999,3.5,80.72400224098325,0.0,0,0
scn_000164,HIGH,urinary_tract,Dual Vasopressor Strategy,0.6336017448818234,0.5617291305788321,3.0,81.04284435634952,0.0,0,1
scn_000164,HIGH,urinary_tract,Colloid-Based Resuscitation,0.627448356509025,0.558525732405705,3.0,78.2219447104013,0.0,0,0
scn_000164,HIGH,urinary_tract,Conservative Fluid + Early Antibiotics,0.6173525433806561,0.5649325287519592,3.5,77.26201741965376,0.0,0,0
scn_000164,HIGH,urinary_tract,Aggressive Fluid-First,0.6154259942657766,0.558525732405705,3.5,78.54036988156903,0.0,1,0
scn_000491,CRITICAL,intra_abdominal,Dual Vasopressor Strategy,0.47821833994327234,0.3400190714259741,3.4,72.8045980584586,0.0,0,1
scn_000491,CRITICAL,intra_abdominal,Early Vasopressor + Fluids,0.4557623473920355,0.33001907142597403,3.96,71.16726969096743,0.0,0,0
scn_000491,CRITICAL,intra_abdominal,Aggressive Fluid-First,0.4099925643572045,0.278860674809501,4.5,70.11743964766926,0.0,0,0
scn_000491,CRITICAL,intra_abdominal,Colloid-Based Resuscitation,0.3906440533068276,0.22686067480950098,4.0,69.68509894741804,0.0,0,0
scn_000491,CRITICAL,intra_abdominal,Conservative Fluid + Early Antibiotics,0.3253207082200424,0.14317746804244696,4.5,67.94281826304947,0.0,1,0
scn_000412,HIGH,bloodstream,Dual Vasopressor Strategy,0.5785217181288557,0.48189812540580534,3.0,76.25522859024835,0.0,0,1
scn_000412,HIGH,bloodstream,Colloid-Based Resuscitation,0.571465815965882,0.47869028000038955,3.03,73.33443197709884,0.0,0,0
scn_000412,HIGH,bloodstream,Aggressive Fluid-First,0.5591215030429544,0.47869028000038955,3.54,73.60489002848048,0.0,1,0
scn_000412,HIGH,bloodstream,Conservative Fluid + Early Antibiotics,0.5458098595154808,0.4851059708112212,4.15,72.33085135249873,0.0,0,0
scn_000153,HIGH,pulmonary,Dual Vasopressor Strategy,0.5878285816523563,0.5010850158127533,3.01,74.95171477646956,0.0,0,1
scn_000153,HIGH,pulmonary,Early Vasopressor + Fluids,0.5823849788380256,0.5010850158127533,3.13,73.3226462335824,0.0,0,0
scn_000153,HIGH,pulmonary,Colloid-Based Resuscitation,0.5633800811343282,0.4978985680282072,3.74,72.09396021160264,0.0,0,0
scn_000153,HIGH,pulmonary,Aggressive Fluid-First,0.5555682128416521,0.4978985680282072,4.07,72.3860480164852,0.0,1,0
scn_000153,HIGH,pulmonary,Conservative Fluid + Early Antibiotics,0.5467376567871852,0.5042714635972995,4.5,71.11651908587034,0.0,0,0
scn_000138,HIGH,bloodstream,Dual Vasopressor Strategy,0.6494097725614552,0.5919476342613398,3.0,79.49412800310085,0.0,0,1
scn_000138,HIGH,bloodstream,Conservative Fluid + Early Antibiotics,0.6330300532786471,0.595156782531375,3.5,75.62398917321475,0.0,0,0
scn_000138,HIGH,bloodstream,Aggressive Fluid-First,0.6310613654894692,0.5887384859913045,3.5,76.87884926312435,0.0,1,0
scn_000075,MODERATE,pulmonary,Aggressive Fluid-First,0.8115716081789102,0.887779358287009,3.5,77.60266213780324,0.0,1,1
scn_000075,MODERATE,pulmonary,Conservative Fluid + Early Antibiotics,0.8065888631525403,0.8827915441554794,3.5,76.27595777283511,0.0,0,0
scn_000075,MODERATE,pulmonary,Staged Reassessment,0.7980369249933021,0.8670490384945205,3.5,76.87166793105996,0.0,0,0
scn_000141,HIGH,pulmonary,Dual Vasopressor Strategy,0.5768446482424069,0.47950980460351744,3.0,76.09251032019765,0.0,0,1
scn_000141,HIGH,pulmonary,Aggressive Fluid-First,0.5579075518463832,0.4763648097455302,3.53,73.55911066604337,0.0,1,0
scn_000141,HIGH,pulmonary,Conservative Fluid + Early Antibiotics,0.5422617632241786,0.4826547994615048,4.23,72.27925569818385,0.0,0,0
scn_000396,HIGH,skin_soft_tissue,Dual Vasopressor Strategy,0.5436095212915284,0.4216741066535112,3.0,77.07003819961452,0.0,0,1
scn_000396,HIGH,skin_soft_tissue,Conservative Fluid + Early Antibiotics,0.5265677694580975,0.4248760568286037,3.53,73.26142357395682,0.0,0,0
scn_000396,HIGH,skin_soft_tissue,Aggressive Fluid-First,0.525361085022468,0.41847215647841884,3.5,74.51852742361116,0.0,1,0
scn_000117,MODERATE,urinary_tract,Colloid-Based Resuscitation,0.8265214434487076,0.8969311411069804,3.0,75.57517252301295,0.0,0,1
scn_000117,MODERATE,urinary_tract,Conservative Fluid + Early Antibiotics,0.8163550665248487,0.9032517433289793,3.5,74.6026803516408,0.0,0,0
scn_000117,MODERATE,urinary_tract,Aggressive Fluid-First,0.8144577743005832,0.8969311411069804,3.5,75.8660597575967,0.0,1,0
scn_000117,MODERATE,urinary_tract,Staged Reassessment,0.8077355582413657,0.8874502377739819,3.5,75.1769437179844,0.0,0,0
scn_000189,HIGH,bloodstream,Dual Vasopressor Strategy,0.5607348744008471,0.44918955783498504,3.0,77.48075979990413,0.0,0,1
scn_000189,HIGH,bloodstream,Conservative Fluid + Early Antibiotics,0.5440960333183049,0.45232612514643206,3.51,73.63357215363042,0.0,0,0
scn_000189,HIGH,bloodstream,Aggressive Fluid-First,0.5425107715383211,0.4460529905235381,3.5,74.91931814946545,0.0,1,0
scn_000249,CRITICAL,skin_soft_tissue,Dual Vasopressor Strategy,0.476571839890673,0.311871837968956,3.0,76.29915807286625,0.0,0,1
scn_000249,CRITICAL,skin_soft_tissue,Early Vasopressor + Fluids,0.4741913159966485,0.311871837968956,3.0,74.71214214351659,0.0,0,0
scn_000249,CRITICAL,skin_soft_tissue,Colloid-Based Resuscitation,0.46996242578483943,0.30866468433819394,3.02,73.50907678794876,0.0,0,0
scn_000249,CRITICAL,skin_soft_tissue,Aggressive Fluid-First,0.45790936609505717,0.30866468433819394,3.52,73.80703699476054,0.0,1,0
scn_000249,CRITICAL,skin_soft_tissue,Conservative Fluid + Early Antibiotics,0.44863269580533915,0.315078991599718,3.97,72.55686723033895,0.0,0,0
scn_000390,MODERATE,intra_abdominal,Colloid-Based Resuscitation,0.8067216359827942,0.8611553370119464,3.0,76.68562251708427,0.0,0,1
scn_000390,MODERATE,intra_abdominal,Aggressive Fluid-First,0.8025583470308486,0.8741571667919967,3.5,77.04269797043374,0.0,1,0
scn_000390,MODERATE,intra_abdominal,Conservative Fluid + Early Antibiotics,0.7927646596533234,0.8612104546582399,3.5,75.69225790558639,0.0,0,0
scn_000390,MODERATE,intra_abdominal,Staged Reassessment,0.7843461187936137,0.8456706527789781,3.5,76.29581808415124,0.0,0,0
scn_000279,CRITICAL,skin_soft_tissue,Dual Vasopressor Strategy,0.5194905388539224,0.3801417467849182,3.0,77.60366052198097,0.0,0,1
scn_000279,CRITICAL,skin_soft_tissue,Early Vasopressor + Fluids,0.5170871672317435,0.3801417467849182,3.0,76.00141277386174,0.0,0,0
scn_000279,CRITICAL,skin_soft_tissue,Colloid-Based Resuscitation,0.5134137183281582,0.3769801218695257,3.0,74.81709680429518,0.0,0,0
scn_000279,CRITICAL,skin_soft_tissue,Conservative Fluid + Early Antibiotics,0.503265645253322,0.38330337170031087,3.5,73.85574815542361,0.0,0,0
scn_000279,CRITICAL,skin_soft_tissue,Aggressive Fluid-First,0.5012649710269031,0.3769801218695257,3.5,75.05126527012516,0.0,1,0
scn_000152,HIGH,bloodstream,Dual Vasopressor Strategy,0.5720721745084868,0.46190406699444303,3.0,79.9531562078807,0.0,0,1
scn_000152,HIGH,bloodstream,Conservative Fluid + Early Antibiotics,0.5557220221999153,0.46511206875745464,3.5,76.10318729696166,0.0,0,0
scn_000152,HIGH,bloodstream,Aggressive Fluid-First,0.5537311330022727,0.4586960652314314,3.5,77.34232924227594,0.0,1,0
scn_000404,HIGH,bloodstream,Dual Vasopressor Strategy,0.606573770492106,0.5161944312015132,3.0,81.23807451413211,0.0,0,1
scn_000404,HIGH,bloodstream,Conservative Fluid + Early Antibiotics,0.5749368555427135,0.4938706004436584,3.5,77.40966351767891,0.0,0,0
scn_000404,HIGH,bloodstream,Aggressive Fluid-First,0.5730063340015756,0.4875182619593682,3.5,78.66358455063647,0.0,1,0
scn_000229,CRITICAL,skin_soft_tissue,Dual Vasopressor Strategy,0.5225072520890239,0.38103394992586714,3.0,79.2579214223358,0.0,0,1
scn_000229,CRITICAL,skin_soft_tissue,Early Vasopressor + Fluids,0.5201067766159228,0.38103394992586714,3.0,77.65760444026836,0.0,0,0
scn_000229,CRITICAL,skin_soft_tissue,Colloid-Based Resuscitation,0.5163403721546984,0.37784884598044954,3.0,76.42070971095244,0.0,0,0
scn_000229,CRITICAL,skin_soft_tissue,Conservative Fluid + Early Antibiotics,0.5062222116053388,0.38421905387128474,3.5,75.46051952171197,0.0,0,0
scn_000229,CRITICAL,skin_soft_tissue,Aggressive Fluid-First,0.5043694210612512,0.37784884598044954,3.5,76.77340898198763,0.0,1,0
scn_000457,CRITICAL,urinary_tract,Dual Vasopressor Strategy,0.45716162012216494,0.27212275762401034,3.0,79.25864369850584,0.0,0,1
scn_000457,CRITICAL,urinary_tract,Early Vasopressor + Fluids,0.4547496767354938,0.27212275762401034,3.0,77.65068144072511,0.0,0,0
scn_000457,CRITICAL,urinary_tract,Colloid-Based Resuscitation,0.4509726001838294,0.26890900084443115,3.0,76.41813311811381,0.0,0,0
scn_000457,CRITICAL,urinary_tract,Conservative Fluid + Early Antibiotics,0.44088194228732175,0.2753365144035895,3.5,75.45335576344537,0.0,0,0
scn_000457,CRITICAL,urinary_tract,Aggressive Fluid-First,0.4389703334361733,0.26890900084443115,3.5,76.74995528634312,0.0,1,0
scn_000297,CRITICAL,intra_abdominal,Dual Vasopressor Strategy,0.523226216979738,0.39991637771298305,3.1,73.85092690129883,0.0,0,1
scn_000297,CRITICAL,intra_abdominal,Early Vasopressor + Fluids,0.5073331553707805,0.39991637771298305,3.64,72.25555249532708,0.0,0,0
scn_000297,CRITICAL,intra_abdominal,Colloid-Based Resuscitation,0.48980323610733234,0.3887606835626415,4.0,71.03121731316496,0.0,0,0
scn_000297,CRITICAL,intra_abdominal,Aggressive Fluid-First,0.47951052980481296,0.3887606835626415,4.43,71.33607977815205,0.0,1,0
scn_000297,CRITICAL,intra_abdominal,Conservative Fluid + Early Antibiotics,0.4422773638935103,0.33307207186332477,4.5,69.95608051701026,0.0,0,0
scn_000130,MODERATE,skin_soft_tissue,Aggressive Fluid-First,0.810130182927142,0.8878710939997408,3.5,76.605017684865,0.0,1,1
scn_000130,MODERATE,skin_soft_tissue,Colloid-Based Resuscitation,0.8042516313777429,0.8579962879760159,3.0,76.30257239475559,0.0,0,0
scn_000130,MODERATE,skin_soft_tissue,Conservative Fluid + Early Antibiotics,0.7772653339983471,0.8364322735945632,3.5,75.27064656107282,0.0,0,0
scn_000130,MODERATE,skin_soft_tissue,Staged Reassessment,0.7757074842942657,0.8324153154414138,3.5,75.83886335294497,0.0,0,0
scn_000351,MODERATE,bloodstream,Aggressive Fluid-First,0.8046790289602093,0.8775622950482304,3.5,77.09443462084735,0.0,1,1
scn_000351,MODERATE,bloodstream,Conservative Fluid + Early Antibiotics,0.8041115391551855,0.880917013699486,3.5,75.37422062366262,0.0,0,0
scn_000351,MODERATE,bloodstream,Staged Reassessment,0.7956326256911042,0.865030217071347,3.5,76.07633029886404,0.0,0,0
scn_000361,MODERATE,skin_soft_tissue,Conservative Fluid + Early Antibiotics,0.6513877644509939,0.6341546369816996,3.55,73.09665484131611,0.0,0,1
scn_000361,MODERATE,skin_soft_tissue,Aggressive Fluid-First,0.6513676884265409,0.6292877325210996,3.51,74.36336594258745,0.0,1,0
scn_000361,MODERATE,skin_soft_tissue,Staged Reassessment,0.6437008502467775,0.6182373758301997,3.51,73.67228316577182,0.0,0,0
scn_000398,HIGH,pulmonary,Dual Vasopressor Strategy,0.6320159933105614,0.5615999246259663,3.0,80.03735902332105,0.0,0,1
scn_000398,HIGH,pulmonary,Early Vasopressor + Fluids,0.6296325430714951,0.5615999246259663,3.0,78.44839219727687,0.0,0,0
scn_000398,HIGH,pulmonary,Colloid-Based Resuscitation,0.6258739348933906,0.5583999266094934,3.0,77.22265261846303,0.0,0,0
scn_000398,HIGH,pulmonary,Conservative Fluid + Early Antibiotics,0.6157838623697184,0.5647999226424392,3.5,76.26927252283656,0.0,0,0
scn_000398,HIGH,pulmonary,Aggressive Fluid-First,0.6138913691496584,0.5583999266094934,3.5,77.56760878930818,0.0,1,0
scn_000383,MODERATE,bloodstream,Colloid-Based Resuscitation,0.8444310872192282,0.9243020644651581,3.0,76.56656569342232,0.0,0,1
scn_000383,MODERATE,bloodstream,Aggressive Fluid-First,0.8427842483415481,0.9413692922839832,3.5,76.9751153141055,0.0,1,0
scn_000383,MODERATE,bloodstream,Conservative Fluid + Early Antibiotics,0.8299550623783417,0.9234111093586569,3.5,75.6055978420984,0.0,0,0
scn_000383,MODERATE,bloodstream,Staged Reassessment,0.8218133746948776,0.9083484508363797,3.5,76.2028694620332,0.0,0,0
scn_000129,MODERATE,skin_soft_tissue,Aggressive Fluid-First,0.7151186431761665,0.7353158323597085,3.5,74.28609584022756,0.0,1,1
scn_000129,MODERATE,skin_soft_tissue,Conservative Fluid + Early Antibiotics,0.6726181391201369,0.6741031746494224,3.65,72.93748955365561,0.0,0,0
scn_000129,MODERATE,skin_soft_tissue,Staged Reassessment,0.6706508713437377,0.6643848189251375,3.53,73.51331999243675,0.0,0,0
scn_000357,MODERATE,pulmonary,Colloid-Based Resuscitation,0.8355197072973448,0.9081009312013673,3.0,77.10609905101643,0.0,0,1
scn_000357,MODERATE,pulmonary,Conservative Fluid + Early Antibiotics,0.8249321185903682,0.9144847653203604,3.5,75.82750626543466,0.0,0,0
scn_000357,MODERATE,pulmonary,Aggressive Fluid-First,0.8236535922013604,0.9081009312013673,3.5,77.52868898702673,0.0,1,0
scn_000357,MODERATE,pulmonary,Staged Reassessment,0.8164053263337934,0.8985251800228782,3.5,76.52681221337767,0.0,0,0
scn_000328,LOW,intra_abdominal,Aggressive Fluid-First,0.8819498459092127,0.9899999999999999,3.5,83.63323060614188,0.0,1,1
scn_000328,LOW,intra_abdominal,Staged Reassessment,0.880595970967747,0.9899999999999999,3.5,82.73064731183142,0.0,0,0
scn_000328,LOW,intra_abdominal,Conservative Fluid + Early Antibiotics,0.8796085869911856,0.9899999999999999,3.5,82.07239132745718,0.0,0,0
scn_000308,LOW,bloodstream,Aggressive Fluid-First,0.8840903474273231,0.9899999999999999,3.5,85.06023161821548,0.0,1,1
scn_000308,LOW,bloodstream,Staged Reassessment,0.8826527611075656,0.9899999999999999,3.5,84.10184073837716,0.0,0,0
scn_000308,LOW,bloodstream,Conservative Fluid + Early Antibiotics,0.8816364500881577,0.9899999999999999,3.5,83.42430005877195,0.0,0,0
scn_000087,MODERATE,urinary_tract,Conservative Fluid + Early Antibiotics,0.7733060672801759,0.8251235552732443,3.5,77.15462274415295,0.0,0,1
scn_000087,MODERATE,urinary_tract,Aggressive Fluid-First,0.7719701065928282,0.8187069626951291,3.5,78.83061931716713,0.0,1,0
scn_000087,MODERATE,urinary_tract,Staged Reassessment,0.7647042122150474,0.8090820738279568,3.5,77.83664527884889,0.0,0,0
scn_000096,MODERATE,skin_soft_tissue,Aggressive Fluid-First,0.8815492140582456,0.9899999999999999,3.5,83.36614270549715,0.0,1,1
scn_000096,MODERATE,skin_soft_tissue,Staged Reassessment,0.8799567469509206,0.9897900921735618,3.5,82.38846109785577,0.0,0,0
scn_000096,MODERATE,skin_soft_tissue,Conservative Fluid + Early Antibiotics,0.8790417713976759,0.9899999999999999,3.5,81.69451426511736,0.0,0,0
scn_000359,MODERATE,pulmonary,Colloid-Based Resuscitation,0.8734495909056429,0.9751717039308855,3.0,75.56437903140777,0.0,0,1
scn_000359,MODERATE,pulmonary,Aggressive Fluid-First,0.8635100931618451,0.9781717039308855,3.5,76.07138053554259,0.0,1,0
scn_000359,MODERATE,pulmonary,Staged Reassessment,0.8397627294078753,0.9412287309758486,3.5,75.01699388157748,0.0,0,0
scn_000359,MODERATE,pulmonary,Conservative Fluid + Early Antibiotics,0.8198342555369502,0.9098144566110846,3.5,74.29705438019964,0.0,0,0
scn_000306,LOW,pulmonary,Aggressive Fluid-First,0.8825827617657409,0.9899999999999999,3.5,84.05517451049401,0.0,1,1
scn_000306,LOW,pulmonary,Staged Reassessment,0.8812225579680987,0.9899999999999999,3.5,83.14837197873256,0.0,0,0
scn_000306,LOW,pulmonary,Conservative Fluid + Early Antibiotics,0.8802366887583348,0.9899999999999999,3.5,82.49112583888999,0.0,0,0
scn_000093,MODERATE,pulmonary,Aggressive Fluid-First,0.744461995714121,0.7887836780540048,3.56,73.4611925878121,0.0,1,1
scn_000093,MODERATE,pulmonary,Staged Reassessment,0.7306304010940464,0.7791525690225991,3.84,72.7592397869913,0.0,0,0
scn_000093,MODERATE,pulmonary,Conservative Fluid + Early Antibiotics,0.727384069124426,0.7952044174082752,4.32,72.17427911964066,0.0,0,0
scn_000162,HIGH,urinary_tract,Dual Vasopressor Strategy,0.5973311217708865,0.5081518119363617,3.0,78.2933564060464,0.0,0,1
scn_000162,HIGH,urinary_tract,Colloid-Based Resuscitation,0.5911947441537935,0.5050425537275101,3.0,75.4461412781916,0.0,0,0
scn_000162,HIGH,urinary_tract,Conservative Fluid + Early Antibiotics,0.5809896372712768,0.5112610701452133,3.5,74.48866345609929,0.0,0,0
scn_000162,HIGH,urinary_tract,Aggressive Fluid-First,0.579281758112465,0.5050425537275101,3.5,75.83748391730595,0.0,1,0
scn_000003,LOW,pulmonary,Aggressive Fluid-First,0.8762980315607447,0.9899999999999999,3.5,79.86535437382987,0.0,1,1
scn_000003,LOW,pulmonary,Staged Reassessment,0.8748881179161582,0.9899999999999999,3.5,78.92541194410556,0.0,0,0
scn_000003,LOW,pulmonary,Conservative Fluid + Early Antibiotics,0.8738838789347708,0.9899999999999999,3.5,78.2559192898473,0.0,0,0
scn_000010,LOW,pulmonary,Aggressive Fluid-First,0.8840510658581311,0.9899999999999999,3.5,85.03404390542086,0.0,1,1
scn_000010,LOW,pulmonary,Staged Reassessment,0.8827653051836882,0.9899999999999999,3.5,84.17687012245894,0.0,0,0
scn_000010,LOW,pulmonary,Conservative Fluid + Early Antibiotics,0.8818362118190175,0.9899999999999999,3.5,83.55747454601173,0.0,0,0
scn_000194,HIGH,intra_abdominal,Dual Vasopressor Strategy,0.5842788533975626,0.4912038917669052,3.0,76.37101222494631,0.0,0,1
scn_000194,HIGH,intra_abdominal,Colloid-Based Resuscitation,0.577609084668718,0.48801431566777626,3.02,73.53366351203485,0.0,0,0
scn_000194,HIGH,intra_abdominal,Aggressive Fluid-First,0.5648902460845674,0.48801431566777626,3.54,73.72110445593442,0.0,1,0
scn_000194,HIGH,intra_abdominal,Conservative Fluid + Early Antibiotics,0.5554558005523318,0.4943934678660344,4.0,72.54647988847415,0.0,0,0
scn_000047,LOW,urinary_tract,Aggressive Fluid-First,0.8823269522849024,0.9899999999999999,3.5,83.88463485660175,0.0,1,1
scn_000047,LOW,urinary_tract,Staged Reassessment,0.881016354479593,0.9899999999999999,3.5,83.01090298639545,0.0,0,0
scn_000047,LOW,urinary_tract,Conservative Fluid + Early Antibiotics,0.8800579824046347,0.9899999999999999,3.5,82.37198826975663,0.0,0,0
scn_000347,MODERATE,skin_soft_tissue,Conservative Fluid + Early Antibiotics,0.817809452692289,0.8853550447601102,3.5,82.73095055748198,0.0,0,1
scn_000347,MODERATE,skin_soft_tissue,Aggressive Fluid-First,0.8163728241110281,0.8789265809262586,3.5,84.34458370351526,0.0,1,0
scn_000347,MODERATE,skin_soft_tissue,Staged Reassessment,0.8091637440336898,0.869283885175481,3.5,83.3956086189342,0.0,0,0
scn_000072,MODERATE,skin_soft_tissue,Colloid-Based Resuscitation,0.8107401594470981,0.8661068009774232,3.0,77.3840525737628,0.0,0,1
scn_000072,MODERATE,skin_soft_tissue,Conservative Fluid + Early Antibiotics,0.7991409412552877,0.8708828442735004,3.5,76.07415646079161,0.0,0,0
scn_000072,MODERATE,skin_soft_tissue,Aggressive Fluid-First,0.7987670376876504,0.8661068009774232,3.5,77.73530473413108,0.0,1,0
scn_000072,MODERATE,skin_soft_tissue,Staged Reassessment,0.790741179797104,0.8551927360333079,3.5,76.75035878474624,0.0,0,0
scn_000127,MODERATE,pulmonary,Conservative Fluid + Early Antibiotics,0.731403632224817,0.7658461459740848,3.52,73.26396309357739,0.0,0,1
scn_000127,MODERATE,pulmonary,Aggressive Fluid-First,0.7298961945136127,0.7593924974625931,3.5,74.50713069070459,0.0,1,0
